time,Volume,RSI,Put-call Ratio,Detrended Price Oscillator,ratio_mvrv,ratio_nvt,Value_M3,Value_CPI,Value_EFF,Value_SP500,Variation_UStotal,Value_USunem,tran_num,block_size,block_reward,trans_fees,US_bank_idx,balance-10,balance-10k,balance-100,percent-of-supply,unrealized-profit,log_return,HL_sprd,CO_sprd,vol_current,vol_future
2017-06-30,9.07965428055461,47.44562882743895,1.124,-138.99809523809472,2.728572552290711,8.719566159323357,0.0015587868154394,-0.1287497106478394,1.04,0.48,0.1569644441411315,4.3,267206,147272415,1925.0,357.17190559,420.16,147488.0,113.0,18066.0,0.365320215775058,0.643149730815671,-0.030399298734600677,-3.07763841523425,-0.028726643843981103,0.04547348633475517,0.04014251709437628
2017-07-01,9.09803556733611,45.26937681062624,1.124,-217.62523809523736,2.680232771842076,11.60926504809007,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,221692,144768148,2050.0,255.27403629,420.16,147564.0,113.0,18054.0,0.365429733836841,0.6386393997187,-0.02176432286575114,-2.9433286735112056,-0.02152522024108902,0.04473343448255264,0.03943279804289237
2017-07-02,9.077151708712671,49.58391968552778,1.124,-142.7619047619046,2.7711806573952744,13.84021832340777,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,196351,146561660,2350.0,197.85958294,420.16,147651.0,113.0,18037.0,0.365271718561522,0.645689109796527,0.037410958064517,-2.7863753893605963,0.034308016354850576,0.0449086713004334,0.0395743295683928
2017-07-03,9.35660699092179,51.64198661019629,0.96,-110.94047619047568,2.795892533583787,8.75458453831977,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,253074,138680821,2125.0,283.21012118,426.57,147818.0,113.0,18064.0,0.365067817611516,0.647557683002373,0.018240450011973053,-3.037392373273466,0.01822892754340643,0.044872248724254056,0.041596908728855006
2017-07-04,9.176917565598163,53.65931857929906,0.96,-74.62904761904701,2.852141903613843,10.701738377083526,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,255330,137245555,1912.5,293.93425872,426.57,147872.0,112.0,18076.0,0.364918654032751,0.652246126260676,0.017740366822844855,-3.2626211880545943,0.022066321006901275,0.044986225931121636,0.04147807129915397
2017-07-05,9.300924867985144,53.96647299708496,923.0,-68.64523809523735,2.8460784503980143,8.287978851646287,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,236859,135521448,1862.5,225.82080685,428.3,147646.0,114.0,18131.0,0.364891097818683,0.651513969323713,0.002608185328575985,-3.332857841225901,0.0032298845258468267,0.043381299319139144,0.03744298388053114
2017-07-06,9.031247611615193,53.82423980194309,1.073,-69.81047619047558,2.825722252747888,9.659187779746896,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,224964,135795262,1775.0,241.52060511,425.26,147671.0,113.0,18116.0,0.364857120123584,0.649471310769213,-0.00096477428499675,-3.341628135711658,-0.0009643090399170995,0.041639703196622094,0.037550169288581355
2017-07-07,9.153477042779302,48.40872725748222,923.0,-155.56047619047558,2.7023115221740444,9.522155471500245,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,243466,138684911,1850.0,240.65571245,427.27,147823.0,111.0,18082.0,0.364759838008128,0.637119466357509,-0.03878687236604339,-2.957095389939073,-0.0375335223796754,0.04014251709437628,0.034404241480412094
2017-07-08,8.595504548657678,51.01663699316017,923.0,-91.76571428571332,2.760290271475065,12.243610085862304,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,220670,141717724,2062.5,192.41183082,427.27,147433.0,113.0,18112.0,0.364756045128131,0.641641147447529,0.019246248361437956,-3.3112765956028367,0.019432651331622385,0.03943279804289237,0.04056834487813312
2017-07-09,8.410736395322544,48.42495544724624,923.0,-133.69238095238006,2.697782135528222,12.35316448926519,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,187986,103447118,1725.0,157.22803089,427.27,147571.0,113.0,18123.0,0.364716932955835,0.636263741351647,-0.018918493519123558,-3.6637335041753225,-0.018763749299055305,0.0395743295683928,0.04063080133037463
2017-07-10,9.764774501220915,40.19606345158756,916.0,-299.93142857142766,2.516357326246142,8.246392741464454,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,251525,147091608,2462.5,205.57250621,426.03,147586.0,113.0,18082.0,0.364662263354374,0.620252512850354,-0.07414916620321677,-2.1671993446565723,-0.0721046325878595,0.041596908728855006,0.048022932363880756
2017-07-11,9.778157042926505,39.49007546990909,1.064,-300.40952380952285,2.4829990200488368,8.25569085030249,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,265586,153988619,2162.5,207.57617324,423.18,147451.0,113.0,18087.0,0.364535353192355,0.617206242624385,-0.0075474012692460235,-2.6909720850681382,-0.007518991155393833,0.04147807129915397,0.047752243937356914
2017-07-12,9.46470069418589,44.42525344419317,707.0,-195.17142857142744,2.5664407758692898,9.662861548553616,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,256961,156036856,2212.5,222.35199706,422.25,147307.0,113.0,18072.0,0.364476928550067,0.623304114845238,0.03495044674798642,-2.6465391853734017,0.03756164324042485,0.03744298388053114,0.04749167103480692
2017-07-13,9.041491171139747,42.25290538971783,873.0,-221.7599999999993,2.5106015999414195,9.46027981224032,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,245738,134287669,1962.5,210.79018124,424.87,147485.0,113.0,18059.0,0.364457194126011,0.618314323586824,-0.020309539674150834,-3.0373515978101775,-0.01844821872758467,0.037550169288581355,0.06416810991547746
2017-07-14,9.450925904055689,37.1002445812098,835.0,-342.8280952380942,2.3811041519060083,9.408577190036196,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,227764,125129048,1737.5,215.37764419,421.0,147481.0,114.0,18102.0,0.364296850861049,0.607085911952651,-0.05563041490813081,-2.318510671564706,-0.05411538461538466,0.034404241480412094,0.06537354277396462
2017-07-15,9.898662021760103,29.63535379192038,835.0,-580.5976190476183,2.1211003556472514,11.44451789057178,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,221724,123823396,1587.5,378.35756847,421.0,147617.0,114.0,18089.0,0.364433806126114,0.582748958082285,-0.11622384845393174,-2.0552702869766852,-0.10814052429574918,0.04056834487813312,0.06617501711063958
2017-07-16,10.14971929124922,28.30012649706485,835.0,-640.7585714285706,2.0684972295868223,11.596969780205486,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,203002,136963964,2037.5,166.92852306,421.0,147589.0,114.0,18077.0,0.364490227817722,0.577852490127809,-0.02720234392278531,-2.1908153485941573,-0.026835692282708476,0.04063080133037463,0.06638011759266743
2017-07-17,10.186108710900728,44.11329639888014,991.0,-340.7447619047607,2.396471308093137,7.98690426795554,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,230167,139902587,1850.0,198.03657541,419.39,147607.0,113.0,18085.0,0.364474017392833,0.607238195710131,0.149116204281996,-1.9415172960545786,0.16075339465615418,0.048022932363880756,0.06576775059991799
2017-07-18,10.139445302695387,47.269410158394685,868.0,-263.83380952380867,2.4705050766408445,8.604423220556555,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,260410,158305599,2062.5,224.51846967,417.84,147706.0,115.0,18098.0,0.364417771710216,0.612624686895994,0.034314614002687094,-2.312930516883737,0.034910152740341434,0.047752243937356914,0.06703858348773685
2017-07-19,9.745178590060325,45.8867978756074,775.0,-298.5276190476179,2.417920318296068,9.04016166032406,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,253619,139955711,1862.5,201.60223858,418.51,147693.0,112.0,18089.0,0.364319299228032,0.60760806853222,-0.016853396987046132,-2.5352475409227972,-0.01888843651735524,0.04749167103480692,0.06682402867551483
2017-07-20,10.341385540535573,63.898952005676286,743.0,311.99238095238206,3.00307764592321,8.595589232139023,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,230037,150571893,2025.0,229.27219537,417.92,148195.0,112.0,18074.0,0.364272007626459,0.669138263709704,0.2383956391084867,-1.4528311464826575,0.2690431735017722,0.06416810991547746,0.06676687391960613
2017-07-21,9.939055472711676,57.02610662129728,747.0,120.03619047619168,2.8060253111318127,10.115960145576228,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,268289,150383582,1925.0,249.73969757,414.98,147837.0,113.0,18064.0,0.364436081758614,0.644482333926831,-0.0739846365653225,-2.2692155179988633,-0.07291666666666667,0.06537354277396462,0.06719253315331573
2017-07-22,9.45873297405808,60.64384393503926,747.0,303.4138095238104,2.9572542555865056,12.227879336912908,0.0043874805343859,0.0578455427894175,1.15,1.93,0.143110263050293,4.3,223198,148120669,2000.0,171.03691992,414.98,147990.0,113.0,18082.0,0.364300895608406,0.66188461093714,0.05915537821245298,-2.4792005253191722,0.06212950082676848,0.06617501711063958,0.06749924342626412
