time,Value_M3,Value_CPI,Value_EFF,Value_SP500,Value_USpce,Value_USreal,Variation_UStotal,Value_USunem
2017-09-03,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-04,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-05,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-06,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-07,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-08,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-09,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-10,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-11,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-12,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-13,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-14,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-15,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-16,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-17,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-18,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-19,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-20,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-21,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-22,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-23,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-24,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-25,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-26,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-27,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-28,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-29,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-09-30,0.003232003974598552,0.15162142452657945,1.15,1.93,1.88,3.4,0.013610997686130393,4.2
2017-10-01,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-02,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-03,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-04,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-05,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-06,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-07,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-08,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-09,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-10,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-11,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-12,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-13,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-14,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-15,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-16,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-17,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-18,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-19,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-20,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-21,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-22,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-23,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-24,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-25,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-26,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-27,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-28,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-29,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-30,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-10-31,0.0038054997989249717,-0.08591047594139445,1.15,2.22,1.82,,0.1766304347826087,4.1
2017-11-01,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-02,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-03,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-04,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-05,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-06,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-07,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-08,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-09,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-10,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-11,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-12,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-13,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-14,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-15,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-16,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-17,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-18,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-19,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-20,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-21,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-22,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-23,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-24,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-25,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-26,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-27,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-28,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-29,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-11-30,0.0021640780537643955,0.07910034103674968,1.16,2.81,1.96,,0.1492334825668159,4.2
2017-12-01,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-02,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-03,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-04,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-05,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-06,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-07,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-08,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-09,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-10,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-11,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-12,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-13,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-14,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-15,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-16,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-17,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-18,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-19,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-20,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-21,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-22,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-23,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-24,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-25,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-26,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-27,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-28,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-29,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-30,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2017-12-31,0.004202722211845034,-0.04245061366586411,1.3,0.98,1.88,4.1,0.12195121951219512,4.1
2018-01-01,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-02,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-03,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-04,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-05,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-06,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-07,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-08,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-09,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-10,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-11,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-12,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-13,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-14,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-15,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-16,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-17,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-18,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-19,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-20,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-21,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-22,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-23,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-24,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-25,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-26,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-27,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-28,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-29,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-30,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-01-31,0.0008518028232917807,-0.018289473808984158,1.41,5.62,1.84,,0.047402993160425275,4.1
2018-02-01,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-02,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-03,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-04,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-05,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-06,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-07,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-08,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-09,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-10,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-11,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-12,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-13,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-14,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-15,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-16,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-17,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-18,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-19,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-20,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-21,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-22,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-23,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-24,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-25,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-26,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-27,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-02-28,0.003070827916396457,0.06823784308005565,1.42,-3.89,1.96,,0.2768773635872501,4.1
2018-03-01,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-02,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-03,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-04,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-05,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-06,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-07,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-08,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-09,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-10,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-11,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-12,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-13,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-14,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-15,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-16,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-17,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-18,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-19,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-20,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-21,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-22,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-23,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-24,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-25,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-26,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-27,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-28,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-29,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-30,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-03-31,0.004161843505333662,0.06687599890586604,1.51,-2.69,2.18,2.8,0.11467116357504216,4.0
2018-04-01,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-02,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-03,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-04,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-05,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-06,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-07,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-08,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-09,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-10,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-11,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-12,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-13,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-14,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-15,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-16,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-17,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-18,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-19,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-20,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-21,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-22,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-23,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-24,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-25,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-26,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-27,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-28,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-29,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-04-30,0.0013320986632454623,0.04366339776353967,1.69,0.27,2.15,,0.09434598018734416,4.0
2018-05-01,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-02,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-03,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-04,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-05,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-06,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-07,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-08,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-09,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-10,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-11,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-12,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-13,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-14,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-15,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-16,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-17,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-18,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-19,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-20,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-21,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
2018-05-22,0.004174383852160624,0.1373541058266714,1.7,2.16,2.37,,0.1883365843815161,3.8
